Energy (eV), Intensity (a.u.)
1.608613999999999988e+00,1.283309365910069175e+02
1.608716000000000035e+00,1.201015349756243040e+02
1.608818999999999999e+00,2.092354740324187503e+02
1.608921999999999963e+00,1.780843337935197042e+02
1.609024000000000010e+00,1.555229627098967455e+02
1.609126999999999974e+00,2.073836329917711794e+02
1.609229999999999938e+00,1.705106567567134164e+02
1.609331999999999985e+00,2.051712802351101459e+02
1.609434999999999949e+00,1.940479529000907348e+02
1.609537999999999913e+00,1.686225962122367150e+02
1.609641000000000099e+00,1.689388405928311272e+02
1.609742999999999924e+00,1.349359889812672577e+02
1.609846000000000110e+00,1.809892675852894115e+02
1.609949000000000074e+00,1.870064546078166074e+02
1.610052000000000039e+00,1.815859288630717003e+02
1.610155000000000003e+00,1.475894647636903869e+02
1.610257999999999967e+00,1.564530263212812429e+02
1.610360000000000014e+00,1.510244219258800058e+02
1.610462999999999978e+00,1.684437347582468760e+02
1.610565999999999942e+00,1.772867874105516535e+02
1.610668999999999906e+00,2.032524363006775161e+02
1.610772000000000093e+00,1.949517064489566849e+02
1.610875000000000057e+00,1.666718604789957112e+02
1.610978000000000021e+00,1.754931326185489695e+02
1.611080999999999985e+00,1.757484227004269428e+02
1.611183999999999950e+00,1.588844641634480297e+02
1.611286999999999914e+00,1.391702550534295142e+02
1.611390000000000100e+00,1.166072900242176473e+02
1.611493000000000064e+00,1.282615003387530237e+02
1.611596000000000029e+00,1.427587418701791933e+02
1.611698999999999993e+00,1.714982281029815852e+02
1.611801999999999957e+00,1.973747781341654957e+02
1.611904999999999921e+00,1.975962756744681883e+02
1.612009000000000025e+00,1.522370953293904279e+02
1.612111999999999989e+00,1.581555270476161184e+02
1.612214999999999954e+00,2.067849715135254769e+02
1.612317999999999918e+00,1.899071179018866644e+02
1.612421000000000104e+00,1.758783780077740175e+02
1.612524999999999986e+00,1.646996361189868594e+02
1.612627999999999950e+00,1.506731991233975805e+02
1.612730999999999915e+00,2.248547633595727575e+02
1.612835000000000019e+00,1.567656706255664005e+02
1.612937999999999983e+00,1.427379905757683503e+02
1.613040999999999947e+00,1.599951988854456317e+02
1.613145000000000051e+00,1.914629313705986533e+02
1.613248000000000015e+00,1.660552474458130803e+02
1.613350999999999980e+00,1.918181876639116581e+02
1.613455000000000084e+00,1.749410782697436559e+02
1.613558000000000048e+00,1.807970626279123678e+02
1.613661000000000012e+00,1.752838846124037673e+02
1.613764999999999894e+00,1.186408902122766449e+02
1.613868000000000080e+00,1.727767681254741490e+02
1.613971999999999962e+00,1.701006861520448297e+02
1.614074999999999926e+00,1.844558484744522104e+02
1.614179000000000030e+00,1.108059623801418354e+02
1.614281999999999995e+00,2.046306837270463177e+02
1.614386000000000099e+00,1.934268440861708598e+02
1.614489000000000063e+00,1.651988492373706379e+02
1.614592999999999945e+00,1.625104497764662881e+02
1.614697000000000049e+00,2.137100885775926713e+02
1.614800000000000013e+00,1.939926553353298004e+02
1.614903999999999895e+00,1.742809834607811581e+02
1.615007999999999999e+00,1.970965058404713659e+02
1.615110999999999963e+00,2.227346932739767453e+02
1.615215000000000067e+00,1.775154478711679928e+02
1.615318999999999949e+00,1.124749006014768042e+02
1.615421999999999914e+00,2.004324795595787521e+02
1.615526000000000018e+00,1.948875182589471535e+02
1.615629999999999900e+00,1.751820319125990011e+02
1.615734000000000004e+00,1.781331778912087032e+02
1.615836999999999968e+00,2.150523925328250243e+02
1.615941000000000072e+00,1.811937766516137174e+02
1.616044999999999954e+00,1.784755269246856813e+02
1.616149000000000058e+00,1.983930964049426677e+02
1.616252999999999940e+00,2.069851938204675150e+02
1.616357000000000044e+00,1.420265845767160613e+02
1.616460000000000008e+00,1.845582598299961319e+02
1.616565000000000030e+00,1.733492671332572002e+02
1.616667999999999994e+00,2.384753449823972176e+02
1.616772000000000098e+00,2.216022082554968620e+02
1.616875999999999980e+00,2.019064728682695886e+02
1.616980000000000084e+00,2.161253333397629888e+02
1.617083999999999966e+00,2.727177718818981589e+02
1.617188000000000070e+00,2.162941954017116757e+02
1.617291999999999952e+00,2.417953825035978070e+02
1.617396000000000056e+00,2.333990324915582448e+02
1.617499999999999938e+00,1.572408663714512045e+02
1.617604999999999960e+00,2.335483130804200584e+02
1.617709000000000064e+00,2.420871883953600161e+02
1.617812999999999946e+00,1.941809300936841396e+02
1.617917000000000050e+00,2.450433370084741114e+02
1.618020999999999932e+00,2.140757426859794350e+02
1.618125000000000036e+00,2.395289313878811015e+02
1.618230000000000057e+00,2.170307136049222549e+02
1.618333999999999939e+00,2.650287442307348442e+02
1.618438000000000043e+00,2.397104172050563307e+02
1.618541999999999925e+00,2.172177386712702116e+02
1.618646999999999947e+00,1.919137600674070256e+02
1.618751000000000051e+00,2.539661859556834429e+02
1.618854999999999933e+00,2.427469473490084511e+02
1.618959000000000037e+00,2.005451283087930960e+02
1.619064000000000059e+00,2.512958477295914577e+02
1.619167999999999941e+00,2.541575748912303254e+02
1.619272000000000045e+00,2.654630414306779471e+02
1.619377000000000066e+00,2.317256007558056012e+02
1.619480999999999948e+00,2.627292933862864857e+02
1.619585999999999970e+00,2.571404724231677505e+02
1.619690000000000074e+00,2.402974149576524212e+02
1.619793999999999956e+00,2.122066548007264259e+02
1.619898999999999978e+00,2.319379855141135920e+02
1.620003000000000082e+00,2.207278755052387567e+02
1.620108000000000104e+00,2.404485124085944108e+02
1.620211999999999986e+00,2.629716233689440514e+02
1.620317000000000007e+00,2.320843850500780832e+02
1.620422000000000029e+00,2.377385216679057010e+02
1.620525999999999911e+00,2.152918909756935761e+02
1.620630999999999933e+00,1.872338493103018777e+02
1.620735000000000037e+00,2.322109489223779519e+02
1.620840000000000058e+00,2.013488837839334735e+02
1.620945000000000080e+00,2.294599871262851707e+02
1.621048999999999962e+00,1.986058752500603646e+02
1.621153999999999984e+00,2.014440050485410438e+02
1.621259000000000006e+00,2.239247585204964537e+02
1.621364000000000027e+00,2.435909556687841757e+02
1.621467999999999909e+00,2.071400695654608057e+02
1.621572999999999931e+00,2.015556592358038586e+02
1.621677999999999953e+00,2.296260251138444630e+02
1.621782999999999975e+00,2.436658043300881786e+02
1.621887000000000079e+00,2.156460532675077957e+02
1.621992000000000100e+00,2.324845481424569016e+02
1.622096999999999900e+00,1.372122273302530573e+02
1.622201999999999922e+00,1.624627401237111144e+02
1.622306999999999944e+00,2.045137536110771634e+02
1.622411999999999965e+00,1.989294746781532979e+02
1.622516999999999987e+00,2.577626070104105338e+02
1.622622000000000009e+00,1.905640980950908556e+02
1.622727000000000031e+00,2.269788612232978835e+02
1.622832000000000052e+00,2.101937994920759536e+02
1.622935999999999934e+00,1.962119162399268077e+02
1.623042000000000096e+00,2.018232978816189984e+02
1.623146999999999895e+00,2.270166792447242017e+02
1.623251999999999917e+00,2.801748712371568217e+02
1.623356999999999939e+00,1.962642720164392358e+02
1.623461999999999961e+00,2.494081245582603117e+02
1.623566999999999982e+00,1.795094256584702634e+02
1.623672000000000004e+00,2.326366249350632813e+02
1.623777000000000026e+00,1.963034368301471773e+02
1.623882000000000048e+00,2.214625716119008700e+02
1.623987000000000069e+00,2.494065963765188201e+02
1.624092000000000091e+00,2.158804130501425220e+02
1.624198000000000031e+00,2.577807352165476118e+02
1.624303000000000052e+00,2.242630311783967159e+02
1.624408000000000074e+00,2.493926919345290969e+02
1.624514000000000014e+00,1.768021289233665243e+02
1.624619000000000035e+00,2.549643705807991410e+02
1.624724000000000057e+00,2.605384444464660305e+02
1.624829000000000079e+00,2.465775853061562657e+02
1.624935000000000018e+00,2.103021762555908651e+02
1.625040000000000040e+00,2.298260569313062547e+02
1.625145000000000062e+00,2.186645221330451534e+02
1.625251000000000001e+00,2.381794940051224216e+02
1.625356000000000023e+00,2.186551510146614419e+02
1.625461000000000045e+00,2.548871657269623086e+02
1.625566999999999984e+00,2.632362052096329421e+02
1.625672000000000006e+00,2.576486520464701471e+02
1.625777999999999945e+00,2.186294571383673144e+02
1.625882999999999967e+00,2.771198662645836066e+02
1.625988999999999907e+00,2.297539439239942567e+02
1.626093999999999928e+00,2.993604543820013646e+02
1.626200000000000090e+00,2.798479764479367873e+02
1.626304999999999890e+00,2.965301251850314088e+02
1.626411000000000051e+00,2.046582364045747511e+02
1.626516999999999991e+00,2.714373634189444147e+02
1.626622000000000012e+00,2.992403983549990016e+02
1.626727999999999952e+00,2.797418922346526529e+02
1.626833999999999891e+00,2.240911902999323218e+02
1.626938999999999913e+00,2.796960776563012132e+02
1.627045000000000075e+00,2.629897769837666033e+02
1.627151000000000014e+00,2.768686547467793844e+02
1.627256000000000036e+00,2.879626613650053741e+02
1.627361999999999975e+00,2.879364845592474467e+02
1.627467999999999915e+00,3.156957363411599431e+02
1.627572999999999936e+00,3.628918608105921066e+02
1.627679000000000098e+00,2.989657690495112092e+02
1.627785000000000037e+00,3.128219519723397752e+02
1.627890999999999977e+00,2.433716737392669529e+02
1.627996999999999916e+00,2.433505513984813717e+02
1.628103000000000078e+00,2.766383378876515735e+02
1.628209000000000017e+00,2.460824660353922582e+02
1.628314000000000039e+00,2.127615329338287609e+02
1.628419999999999979e+00,2.488108658873186982e+02
1.628525999999999918e+00,1.877611752844159980e+02
1.628632000000000080e+00,2.321221265328642858e+02
1.628738000000000019e+00,2.265544309384570170e+02
1.628843999999999959e+00,2.209882547064190419e+02
1.628949999999999898e+00,2.098795829427732826e+02
1.629056000000000060e+00,2.181752296556940678e+02
1.629161999999999999e+00,2.015279557568460973e+02
1.629267999999999939e+00,2.430689940627099475e+02
1.629374000000000100e+00,1.737896362958933878e+02
1.629480000000000040e+00,2.125510180864290533e+02
1.629586999999999897e+00,1.959148402359343493e+02
1.629693000000000058e+00,2.014338169057259904e+02
1.629798999999999998e+00,2.290968675304370379e+02
1.629904999999999937e+00,2.124653053816846295e+02
1.630011000000000099e+00,2.013737786448069187e+02
1.630117000000000038e+00,2.124207094200794188e+02
1.630223999999999895e+00,1.930332921293128265e+02
1.630330000000000057e+00,1.902476554230571537e+02
1.630435999999999996e+00,1.902281780767597468e+02
1.630541999999999936e+00,2.233885138615928270e+02
1.630649000000000015e+00,2.012467432328227517e+02
1.630754999999999955e+00,2.482138329829923578e+02
1.630860999999999894e+00,2.122567467497802625e+02
1.630967999999999973e+00,1.818379529782409634e+02
1.631073999999999913e+00,2.315464569159557016e+02
1.631180000000000074e+00,2.232317080693562730e+02
1.631286999999999932e+00,1.762553832548452704e+02
1.631393000000000093e+00,2.645966374354313189e+02
1.631499999999999950e+00,2.148679798708463977e+02
1.631605999999999890e+00,2.093211106209039656e+02
1.631712999999999969e+00,2.175753357205672671e+02
1.631818999999999908e+00,2.230670550238135661e+02
1.631925999999999988e+00,2.037264346465881601e+02
1.632031999999999927e+00,2.450782769446750819e+02
1.632139000000000006e+00,2.450460554104254243e+02
1.632244999999999946e+00,2.284683776190500168e+02
1.632352000000000025e+00,2.449809747247080054e+02
1.632457999999999965e+00,2.477047172493355731e+02
1.632565000000000044e+00,2.063293312845787000e+02
1.632671999999999901e+00,2.118140726667668616e+02
1.632778000000000063e+00,2.255623137983314734e+02
1.632884999999999920e+00,1.979848076581418468e+02
1.632991999999999999e+00,2.557987049174196272e+02
1.633097999999999939e+00,2.557629854412817849e+02
1.633205000000000018e+00,2.639871876660307066e+02
1.633312000000000097e+00,2.556912438224730408e+02
1.633418999999999954e+00,2.886839929860404936e+02
1.633524999999999894e+00,2.528669235803841957e+02
1.633631999999999973e+00,2.418251321458369603e+02
1.633739000000000052e+00,2.555459675933625476e+02
1.633845999999999909e+00,2.362555347854608101e+02
1.633952999999999989e+00,2.884733695333593460e+02
1.634058999999999928e+00,2.306890696187496133e+02
1.634166000000000007e+00,2.938864459599241741e+02
1.634273000000000087e+00,2.910940649663754698e+02
1.634379999999999944e+00,3.020435592527193194e+02
1.634487000000000023e+00,2.635297913862549422e+02
1.634594000000000102e+00,3.047000428877264540e+02
1.634700999999999960e+00,2.112623222320734726e+02
1.634808000000000039e+00,3.101005738491722923e+02
1.634914999999999896e+00,3.073074831245666019e+02
1.635021999999999975e+00,2.248980824001882866e+02
1.635129000000000055e+00,3.236834229750681970e+02
1.635235999999999912e+00,3.236336161060376639e+02
1.635342999999999991e+00,2.604711210084198001e+02
1.635450000000000070e+00,3.454821048567114872e+02
1.635558000000000067e+00,3.317128463665122808e+02
1.635664999999999925e+00,3.206906945282846664e+02
1.635772000000000004e+00,3.782263039402117784e+02
1.635879000000000083e+00,3.397828126197630922e+02
1.635985999999999940e+00,3.561769325468572447e+02
1.636093000000000020e+00,3.670838676644884799e+02
1.636201000000000016e+00,2.820762890799927050e+02
1.636308000000000096e+00,3.066910804303567488e+02
1.636414999999999953e+00,3.011642726018197891e+02
1.636522000000000032e+00,3.613731883954463910e+02
1.636630000000000029e+00,3.667926255416636536e+02
1.636737000000000108e+00,3.998440540812354698e+02
1.636843999999999966e+00,3.498476724606879316e+02
1.636951999999999963e+00,3.775651720525121959e+02
1.637059000000000042e+00,3.775046063655830153e+02
1.637167000000000039e+00,3.993330647167967413e+02
1.637273999999999896e+00,4.020043114458960076e+02
1.637380999999999975e+00,3.499705290747181152e+02
1.637488999999999972e+00,3.964049053558080118e+02
1.637596000000000052e+00,3.963407686517278421e+02
1.637704000000000049e+00,3.826075542679395767e+02
1.637810999999999906e+00,3.388120491146565882e+02
1.637918999999999903e+00,3.332917428899314700e+02
1.638025999999999982e+00,4.070133799457611872e+02
1.638133999999999979e+00,3.550399414805291372e+02
1.638241999999999976e+00,3.768343851394883472e+02
1.638349000000000055e+00,3.685800058651843756e+02
1.638457000000000052e+00,3.603283682941832353e+02
1.638563999999999909e+00,4.312524904511848831e+02
1.638671999999999906e+00,3.574814807249193223e+02
1.638779999999999903e+00,3.737983345033490536e+02
1.638886999999999983e+00,4.064818722381958196e+02
1.638994999999999980e+00,3.627631871165685880e+02
1.639102999999999977e+00,3.736150360365576830e+02
1.639210999999999974e+00,3.190073301342288232e+02
1.639318000000000053e+00,3.162284716838508984e+02
1.639426000000000050e+00,3.597993459094433319e+02
1.639534000000000047e+00,3.570144275769442288e+02
1.639642000000000044e+00,3.869360977345166361e+02
1.639748999999999901e+00,3.950474303261299269e+02
1.639856999999999898e+00,4.140541519411013383e+02
1.639964999999999895e+00,4.412266620569160978e+02
1.640072999999999892e+00,3.757865796400636782e+02
1.640180999999999889e+00,4.628658636374971138e+02
1.640289000000000108e+00,4.355620189769939543e+02
1.640397000000000105e+00,4.654344335675107800e+02
1.640505000000000102e+00,4.898531332995319758e+02
1.640613000000000099e+00,5.278700010454127778e+02
1.640721000000000096e+00,5.794782296597170443e+02
1.640829000000000093e+00,4.814472919795489929e+02
1.640937000000000090e+00,4.541677828248796800e+02
1.641045000000000087e+00,3.507523419988681326e+02
1.641153000000000084e+00,3.180661462881768102e+02
1.641261000000000081e+00,3.615102864632822843e+02
1.641369000000000078e+00,3.179609252787803939e+02
1.641477000000000075e+00,3.749783634736861586e+02
1.641585000000000072e+00,3.613302127717292365e+02
1.641693999999999987e+00,3.150862487113404882e+02
1.641801999999999984e+00,3.177502300479949326e+02
1.641909999999999981e+00,2.769608435763647094e+02
1.642017999999999978e+00,3.475132249617595903e+02
1.642125999999999975e+00,2.985879778556085284e+02
1.642234999999999889e+00,2.903952273882855479e+02
1.642343000000000108e+00,2.577798299498858796e+02
1.642451000000000105e+00,2.550236448991814200e+02
1.642560000000000020e+00,2.712594775939008400e+02
1.642668000000000017e+00,2.712144068684601734e+02
1.642776000000000014e+00,2.467605592936470202e+02
1.642884000000000011e+00,2.277382204307049562e+02
1.642992999999999926e+00,3.063243566864299510e+02
1.643100999999999923e+00,2.710340726713607182e+02
1.643210000000000059e+00,2.411762234220595076e+02
1.643318000000000056e+00,1.923600003794913675e+02
1.643426999999999971e+00,1.950375067236723226e+02
1.643534999999999968e+00,2.220938756883817859e+02
1.643644000000000105e+00,2.301821826356581937e+02
1.643752000000000102e+00,3.249219365560831534e+02
1.643861000000000017e+00,2.328130440306559876e+02
1.643969000000000014e+00,2.977428217722850263e+02
1.644077999999999928e+00,2.083763686163027842e+02
1.644185999999999925e+00,2.678759789649443519e+02
1.644295000000000062e+00,2.380690739417429143e+02
1.644403999999999977e+00,2.326189480413637227e+02
1.644511999999999974e+00,2.596273094039053717e+02
1.644621000000000111e+00,2.433582711440619732e+02
1.644730000000000025e+00,2.379099402256434530e+02
1.644838000000000022e+00,2.432768192138171344e+02
1.644946999999999937e+00,2.567505142829628539e+02
1.645056000000000074e+00,2.594098778338446891e+02
1.645164000000000071e+00,2.539624258273455837e+02
1.645272999999999985e+00,2.647258395616702842e+02
1.645381999999999900e+00,2.322688268444291850e+02
1.645491000000000037e+00,2.619363410166329231e+02
1.645599999999999952e+00,2.213904024117183553e+02
1.645709000000000088e+00,1.835579053557046052e+02
1.645817000000000085e+00,2.456090265213949806e+02
1.645926000000000000e+00,2.590614926285602451e+02
1.646034999999999915e+00,2.347332902169338809e+02
1.646144000000000052e+00,2.508808295844314955e+02
1.646252999999999966e+00,2.319570070222880531e+02
1.646362000000000103e+00,2.076457528151972269e+02
1.646471000000000018e+00,2.561470932414481467e+02
1.646579999999999933e+00,2.372319495730595804e+02
1.646689000000000069e+00,3.072760230759112687e+02
1.646797999999999984e+00,2.479323760098733089e+02
1.646906999999999899e+00,2.209443556289323567e+02
1.647016000000000036e+00,2.289896341813160063e+02
1.647124999999999950e+00,2.208699409096143711e+02
1.647234000000000087e+00,2.881638880508995726e+02
1.647343000000000002e+00,3.258142408368426572e+02
1.647453000000000056e+00,2.665278806601205019e+02
1.647561999999999971e+00,3.014771963286463574e+02
1.647671000000000108e+00,2.153009683075339922e+02
1.647780000000000022e+00,2.798475718079314447e+02
1.647888999999999937e+00,2.771097580361384871e+02
1.647998999999999992e+00,2.824429849749234336e+02
1.648107999999999906e+00,2.420514681874361997e+02
1.648217000000000043e+00,2.877256497203435401e+02
1.648325999999999958e+00,2.769222837615320714e+02
1.648436000000000012e+00,2.311758740001039882e+02
1.648544999999999927e+00,3.305835375396341647e+02
1.648654000000000064e+00,3.224656361269836111e+02
1.648763999999999896e+00,2.686742992491446671e+02
1.648873000000000033e+00,3.089244563812840738e+02
1.648983000000000088e+00,3.223016852610027740e+02
1.649092000000000002e+00,2.980778615964420055e+02
1.649200999999999917e+00,3.436724217986529197e+02
1.649310999999999972e+00,2.550240420493759927e+02
1.649420000000000108e+00,2.791376483844131258e+02
1.649529999999999941e+00,3.005593719576239096e+02
1.649639000000000078e+00,2.844093410101525592e+02
1.649748999999999910e+00,3.433809194819350523e+02
1.649858000000000047e+00,3.004064148092892310e+02
1.649968000000000101e+00,3.432643347287568645e+02
1.650077999999999934e+00,2.949417685469887260e+02
1.650187000000000070e+00,3.029343507526219810e+02
1.650296999999999903e+00,2.975220527953605938e+02
1.650406000000000040e+00,2.974715355584372674e+02
1.650516000000000094e+00,2.920619753124018416e+02
1.650625999999999927e+00,3.214820915771186378e+02
1.650735000000000063e+00,3.160702320325665369e+02
1.650844999999999896e+00,2.651316366967500926e+02
1.650954999999999950e+00,2.704419992049570283e+02
1.651065000000000005e+00,2.971684656632820634e+02
1.651173999999999920e+00,2.944411598880648171e+02
1.651283999999999974e+00,2.569225315891908963e+02
1.651394000000000029e+00,2.943410635426355384e+02
1.651504000000000083e+00,2.702122888445738340e+02
1.651613999999999916e+00,2.888910675888357673e+02
1.651723999999999970e+00,2.407009008669599837e+02
1.651834000000000024e+00,2.620523567682462840e+02
1.651942999999999939e+00,2.780493613160822974e+02
1.652052999999999994e+00,2.352319107516519239e+02
1.652163000000000048e+00,2.752821020646169359e+02
1.652273000000000103e+00,2.458408053358454879e+02
1.652382999999999935e+00,2.511425316442135625e+02
1.652492999999999990e+00,2.724703180666513163e+02
1.652603000000000044e+00,2.190068106781882875e+02
1.652713000000000099e+00,2.403327755519978552e+02
1.652822999999999931e+00,2.242722017594402644e+02
1.652932999999999986e+00,2.535984353701052783e+02
1.653043999999999958e+00,2.669004522593834849e+02
1.653154000000000012e+00,2.294948998562968825e+02
1.653264000000000067e+00,2.641414700555678792e+02
1.653373999999999899e+00,2.747671629200950747e+02
1.653483999999999954e+00,2.240432905112052993e+02
1.653594000000000008e+00,2.080045958886906874e+02
1.653704999999999981e+00,2.292996257940631892e+02
1.653815000000000035e+00,2.852434248988960235e+02
1.653925000000000090e+00,2.345523199611282337e+02
1.654034999999999922e+00,3.197904730347555642e+02
1.654144999999999976e+00,3.010845781724129893e+02
1.654255999999999949e+00,2.797209970192170090e+02
1.654366000000000003e+00,2.636918864211044706e+02
1.654476000000000058e+00,2.636469360375201063e+02
1.654587000000000030e+00,2.449633424615735180e+02
1.654697000000000084e+00,2.821925586331632871e+02
1.654808000000000057e+00,2.475415996741358811e+02
1.654917999999999889e+00,2.794350735829938230e+02
1.655027999999999944e+00,2.394746629328697054e+02
1.655138999999999916e+00,3.272268982389606435e+02
1.655248999999999970e+00,2.606725675817678507e+02
1.655359999999999943e+00,2.686065779351997094e+02
1.655469999999999997e+00,2.206981634308777700e+02
1.655580999999999969e+00,2.764907069888896558e+02
1.655691999999999942e+00,2.817597961996528397e+02
1.655801999999999996e+00,2.737386917010680918e+02
1.655912999999999968e+00,3.055786103376983078e+02
1.656023000000000023e+00,3.002129593574115916e+02
1.656133999999999995e+00,2.603170655578339279e+02
1.656244000000000050e+00,2.443375222289800490e+02
1.656355000000000022e+00,2.575728511240481566e+02
1.656465999999999994e+00,2.893882879084601996e+02
1.656576000000000048e+00,2.787209052867678452e+02
1.656687000000000021e+00,3.344082579498629570e+02
1.656797999999999993e+00,3.184296245911261281e+02
1.656908999999999965e+00,3.210284122387101320e+02
1.657019000000000020e+00,3.528057886298330459e+02
1.657129999999999992e+00,2.386996653799150465e+02
1.657240999999999964e+00,3.712477762161670967e+02
1.657351999999999936e+00,3.234605441638897219e+02
1.657462999999999909e+00,3.128018212477132920e+02
1.657574000000000103e+00,3.843096924916144417e+02
1.657685000000000075e+00,3.683442659189330470e+02
1.657794999999999908e+00,3.497347643159245649e+02
1.657906000000000102e+00,2.569579351844847110e+02
1.658017000000000074e+00,3.575611093026269600e+02
1.658128000000000046e+00,3.283703376913051670e+02
1.658239000000000019e+00,3.998021853709126958e+02
1.658349999999999991e+00,4.209118583612968223e+02
1.658460999999999963e+00,3.599636376817726955e+02
1.658571999999999935e+00,4.128290163511364312e+02
1.658682999999999907e+00,3.624865083876792937e+02
1.658794000000000102e+00,4.497240768091996301e+02
1.658905999999999992e+00,4.417122568089440620e+02
1.659016999999999964e+00,4.786602430467501677e+02
1.659127999999999936e+00,4.812225177202449800e+02
1.659238999999999908e+00,4.732093828453765241e+02
1.659350000000000103e+00,4.149785344376605281e+02
1.659461000000000075e+00,4.545484985121918271e+02
1.659572000000000047e+00,3.487798070836549300e+02
1.659683999999999937e+00,3.381528703090451131e+02
1.659794999999999909e+00,2.562125479126217442e+02
1.659906000000000104e+00,3.697283100549481105e+02
1.660017000000000076e+00,3.089343187491687104e+02
1.660128999999999966e+00,2.534411381345864811e+02
1.660239999999999938e+00,2.903517049668457730e+02
1.660350999999999910e+00,2.955802953884202680e+02
1.660463000000000022e+00,2.876137555266118966e+02
1.660573999999999995e+00,2.479914081583302163e+02
1.660686000000000107e+00,2.294846915225103032e+02
1.660797000000000079e+00,2.320827564092547561e+02
1.660908000000000051e+00,2.373167769411467702e+02
1.661019999999999941e+00,2.320033722276567971e+02
1.661130999999999913e+00,2.794108540772509173e+02
1.661243000000000025e+00,2.688210516952665898e+02
1.661353999999999997e+00,2.714101119015578547e+02
1.661466000000000109e+00,3.056135218893296042e+02
1.661577000000000082e+00,2.555123504891690800e+02
1.661688999999999972e+00,2.686371308828413476e+02
1.661801000000000084e+00,2.606914299911352941e+02
1.661912000000000056e+00,2.553812127447718012e+02
1.662023999999999946e+00,2.316463733095486077e+02
1.662134999999999918e+00,2.710851935402776007e+02
1.662247000000000030e+00,2.210413175928869975e+02
1.662358999999999920e+00,2.894093973995393867e+02
1.662471000000000032e+00,2.209656489674904947e+02
1.662582000000000004e+00,2.630093582392920553e+02
1.662693999999999894e+00,2.156307333527670380e+02
1.662806000000000006e+00,2.524025452480360343e+02
1.662917999999999896e+00,2.681318149315658275e+02
1.663029000000000091e+00,2.391746683526897357e+02
1.663140999999999980e+00,3.284804606331621812e+02
1.663253000000000092e+00,2.785036907201569534e+02
1.663364999999999982e+00,3.231140786194343946e+02
1.663477000000000094e+00,2.285049223365896012e+02
1.663588999999999984e+00,2.415960078770571897e+02
1.663701000000000096e+00,3.439528702461155945e+02
1.663812999999999986e+00,3.202676644488914803e+02
1.663923999999999959e+00,2.992152404460499611e+02
1.664036999999999988e+00,2.939155013753676826e+02
1.664147999999999961e+00,2.859937530669961916e+02
1.664260999999999990e+00,2.675813436946180559e+02
1.664371999999999963e+00,2.596667970987996910e+02
1.664484999999999992e+00,2.858467944426018903e+02
1.664597000000000104e+00,3.198838166130414038e+02
1.664708999999999994e+00,2.411825106532245400e+02
1.664821000000000106e+00,2.542466935670869930e+02
1.664932999999999996e+00,2.620651023584499058e+02
1.665045000000000108e+00,2.541595730310228589e+02
1.665156999999999998e+00,2.672147985884072909e+02
1.665269000000000110e+00,2.593110850340993352e+02
1.665381999999999918e+00,2.514100874008130404e+02
1.665494000000000030e+00,2.566038156322791224e+02
1.665605999999999920e+00,2.670316757619667101e+02
1.665718000000000032e+00,2.277232527929788262e+02
1.665831000000000062e+00,2.407695207541136142e+02
1.665942999999999952e+00,2.459614785959060441e+02
1.666055000000000064e+00,2.590001323478196014e+02
1.666168000000000093e+00,2.798814520360149913e+02
1.666279999999999983e+00,2.275281376156042654e+02
1.666392000000000095e+00,2.693262201133530311e+02
1.666504999999999903e+00,2.405219775530189850e+02
1.666617000000000015e+00,2.744617228938801077e+02
1.666728999999999905e+00,2.613472841602438166e+02
1.666841999999999935e+00,2.299461783736788618e+02
1.666954999999999965e+00,2.116186965159060094e+02
1.667067000000000077e+00,2.847220465710936423e+02
1.667178999999999967e+00,2.037110775606047355e+02
1.667291999999999996e+00,2.924580735033874248e+02
1.667405000000000026e+00,2.401922063834114169e+02
1.667516999999999916e+00,2.401510091868029519e+02
1.667629999999999946e+00,2.244504799476569872e+02
1.667742000000000058e+00,2.687725026366207999e+02
1.667855000000000087e+00,2.791623672856335361e+02
1.667967999999999895e+00,3.078084868811035903e+02
1.668080000000000007e+00,2.529855964112785216e+02
1.668193000000000037e+00,2.581574889051053106e+02
1.668306000000000067e+00,2.085763133502793210e+02
1.668417999999999957e+00,2.450351317361670453e+02
1.668530999999999986e+00,2.710561740889953626e+02
1.668644000000000016e+00,2.032572403976282658e+02
1.668757000000000046e+00,2.423035826634661021e+02
1.668868999999999936e+00,2.422620038772086559e+02
1.668981999999999966e+00,2.187797360618361608e+02
1.669094999999999995e+00,2.213462652076057680e+02
1.669208000000000025e+00,2.785880723157540615e+02
1.669321000000000055e+00,1.822225793874794135e+02
1.669434000000000085e+00,2.368486944239433001e+02
1.669546999999999892e+00,2.237966174262713821e+02
1.669659999999999922e+00,2.185545073955545661e+02
1.669772999999999952e+00,2.081114233328500802e+02
1.669885999999999981e+00,1.924700062391823394e+02
1.669999000000000011e+00,2.288439691155440414e+02
1.670112000000000041e+00,2.730055909628970880e+02
1.670225000000000071e+00,2.391638107821736128e+02
1.670338000000000100e+00,1.975361715742765512e+02
1.670450999999999908e+00,2.416803983400808988e+02
1.670563999999999938e+00,1.714856510804343372e+02
1.670676999999999968e+00,2.182169897961580602e+02
1.670789999999999997e+00,2.441532704880476956e+02
1.670903000000000027e+00,2.544990501568738637e+02
1.671016000000000057e+00,1.661749088033832038e+02
1.671130000000000004e+00,1.557622204337347398e+02
1.671243000000000034e+00,2.050516950375753140e+02
