Energy (eV), Intensity (a.u.)
1.479569093351849940e+00,2.422406851465308364e+02
1.479650450289190067e+00,2.032762713255199856e+02
1.479731817939980099e+00,2.956073536626400937e+02
1.479813302266610009e+00,3.025665027147355772e+02
1.479894686063500053e+00,2.832656053090735213e+02
1.479976188328919973e+00,2.606753119110893522e+02
1.480057590043450055e+00,2.708872183124474304e+02
1.480139110253569923e+00,2.581229760355010967e+02
1.480220529891659975e+00,2.289596292358927769e+02
1.480302068052419928e+00,2.522490704849804217e+02
1.480383613429389955e+00,2.853542095559839140e+02
1.480465061737320065e+00,2.725549892822160700e+02
1.480546519008040018e+00,2.007616174153305337e+02
1.480628091320109974e+00,2.371020324145640075e+02
1.480709674389449892e+00,2.013474549082385465e+02
1.480791156812659937e+00,1.950763840805457789e+02
1.480872757853400001e+00,2.084418993695157383e+02
1.480954366119390020e+00,1.857733988679208892e+02
1.481035985149369960e+00,1.860181228063372600e+02
1.481117613176289982e+00,1.371512120177016243e+02
1.481199248432329973e+00,1.275629040120378477e+02
1.481280894457420061e+00,1.899570968758549157e+02
1.481362439762170080e+00,2.294215790311087630e+02
1.481444211743409900e+00,1.936154546665507041e+02
1.481525883006900024e+00,1.447307559336052236e+02
1.481607565046169972e+00,1.710650462549166377e+02
1.481689364092479977e+00,2.137239766466939841e+02
1.481771062389199978e+00,1.321347889672249494e+02
1.481852771466749985e+00,1.878421858135452567e+02
1.481934487785079968e+00,1.879631696068395001e+02
1.482016322934949892e+00,1.227176898851787143e+02
1.482098059064220097e+00,2.012353007723853011e+02
1.482179910509350051e+00,1.882504259565575921e+02
1.482261556601349950e+00,2.144582744560748893e+02
1.482343426106840001e+00,2.406383891817201004e+02
1.482425306428849954e+00,1.949705980324991401e+02
1.482507087678079927e+00,2.309202299614299818e+02
1.482588876178470016e+00,2.146253507447680704e+02
1.482670783619360000e+00,2.309537409751702057e+02
1.482752806492630082e+00,2.537871736951235562e+02
1.482834623881380098e+00,2.178892446558217841e+02
1.482916450299889943e+00,2.341798698329980652e+02
1.482998500357229910e+00,2.080497959533547032e+02
1.483080344863449973e+00,1.232326388550638114e+02
1.483162304844410029e+00,2.307780828343261987e+02
1.483244275658849975e+00,1.720354127435763587e+02
1.483326255534439975e+00,1.817422015538298865e+02
1.483408242698109891e+00,2.240207362245981244e+02
1.483490240700340079e+00,2.108872692489962901e+02
1.483572245993239891e+00,1.847168330128074558e+02
1.483654262128119905e+00,1.976279408398264081e+02
1.483736287331669956e+00,1.747023533111673714e+02
1.483818428140089907e+00,2.071202983884119817e+02
1.483900471497290097e+00,2.395209739146674224e+02
1.483982523927680042e+00,1.970370925286210024e+02
1.484064583656599989e+00,1.610647261196613726e+02
1.484146654237689988e+00,2.747706951157032336e+02
1.484228948860329966e+00,1.802064759950125676e+02
1.484311037622130014e+00,2.352999791485673882e+02
1.484393135464650015e+00,3.228876027833655371e+02
1.484475349018439916e+00,2.803610797073482672e+02
1.484557465038730095e+00,2.443441244531091456e+02
1.484639698574460098e+00,3.351012207510065650e+02
1.484721831001009962e+00,3.478182025430494377e+02
1.484804082747589904e+00,2.402779255127722422e+02
1.484886341829819933e+00,2.367340600941969910e+02
1.484968503327050104e+00,2.786654355615929717e+02
1.485050782407330017e+00,2.718466050681095112e+02
1.485133068827219960e+00,2.715143184203507190e+02
1.485215366145500093e+00,2.419478460812335641e+02
1.485297672585139894e+00,1.864079479912537636e+02
1.485379877830000028e+00,1.925537153506857919e+02
1.485462202504699958e+00,2.214003886671103487e+02
1.485544536305329899e+00,3.053909816384768874e+02
1.485626877453479988e+00,1.881898119691294369e+02
1.485709229510300045e+00,1.683325748052162680e+02
1.485791590697580045e+00,2.230685158067815621e+02
1.485874067846939983e+00,2.518288444522650593e+02
1.485956447311570061e+00,1.606077738613699921e+02
1.486038835911239975e+00,2.768806821883514431e+02
1.486121231866359915e+00,2.504894810582536593e+02
1.486203747399230002e+00,2.597396140834564449e+02
1.486286163424950013e+00,2.430590947844587504e+02
1.486368586810109971e+00,2.490514646481905743e+02
1.486451129814339911e+00,3.165709441289005781e+02
1.486533571497749895e+00,2.901420069649670950e+02
1.486616132827810022e+00,3.802789991965945546e+02
1.486698594598039991e+00,4.639060451933281115e+02
1.486781174260229932e+00,4.309557131632666369e+02
1.486863652558620075e+00,3.688812962471450874e+02
1.486946250558839999e+00,4.006570388959762568e+02
1.487028857736520049e+00,4.227055188234955949e+02
1.487111363518150098e+00,3.994516231051684940e+02
1.487193989043019915e+00,3.567831215575563419e+02
1.487276623749939963e+00,3.399898154974035833e+02
1.487359265856359913e+00,3.231918029997838744e+02
1.487441918931740048e+00,3.063889587883512604e+02
1.487524581193750084e+00,3.089755944290816387e+02
1.487607141995169968e+00,3.438749882290862843e+02
1.487689931498950013e+00,3.625863069148773548e+02
1.487772621329850109e+00,3.942097396372731737e+02
1.487855318568249929e+00,3.385950139306045230e+02
1.487938026786010060e+00,3.798814105712214655e+02
1.488020744199590073e+00,4.114567197313621705e+02
1.488103577961439994e+00,4.333207490725197317e+02
1.488186204834319959e+00,3.841572845997036438e+02
1.488269058805369971e+00,4.156819245020221842e+02
1.488351811243080025e+00,3.600581848019940594e+02
1.488434574670520094e+00,3.980151527868143262e+02
1.488517456300370023e+00,4.811108645240742021e+02
1.488600238151549959e+00,4.609557526676532007e+02
1.488683136445219990e+00,4.988439132966110492e+02
1.488765936726089922e+00,5.076942526047945989e+02
1.488848746218139896e+00,4.875157264678351225e+02
1.488931672193100075e+00,4.641057109055959131e+02
1.489014500124069995e+00,4.278067164287528499e+02
1.489097446353149889e+00,4.333970651928065649e+02
1.489180400035430063e+00,4.293103706807048070e+02
1.489263364749120022e+00,3.640084232226506060e+02
1.489346338707530082e+00,4.339962595161554759e+02
1.489429321912199899e+00,3.590347776006243521e+02
1.489512203432340032e+00,3.034127154207200192e+02
1.489595205121809984e+00,2.477941365367538538e+02
1.489678216062189975e+00,2.597796483759967145e+02
1.489761234465180051e+00,1.494567206547270928e+02
1.489844263911789923e+00,1.646538221417862644e+02
1.489927302613949900e+00,2.152269334105279484e+02
1.490010241357089926e+00,7.277528684474859233e+01
1.490093296772160070e+00,1.040316942759565819e+02
1.490176581718789972e+00,1.963568753745816480e+02
1.490259657470569987e+00,9.895798018393104201e+01
1.490342631429570019e+00,1.558911120223702937e+02
1.490425725697090087e+00,7.458338628039422247e+01
1.490508938520199944e+00,9.291044365057888399e+01
1.490592160635640040e+00,1.337146236045620640e+02
1.490675171625700068e+00,9.419294410718445931e+01
1.490758412305839942e+00,5.466490858721707724e+01
1.490841552944959902e+00,5.689659913047440654e+01
1.490924812208429984e+00,8.159089072737644699e+01
1.491008078979179974e+00,3.242727456953512899e+01
1.491091247469580106e+00,4.426621445635407071e+01
1.491174425238779966e+00,9.460679863429274405e+01
1.491257831086449936e+00,1.192404166859325443e+02
1.491341025648700080e+00,1.085759457242261732e+02
1.491424340711329899e+00,4.657478431024995302e+01
1.491507555647699990e+00,-4.106807289370959069e+01
1.491590889318580082e+00,6.050954158393344784e+01
1.491674230507610055e+00,-7.890388163513843089e+00
1.491757582805000037e+00,-2.498279829838967458e+01
1.491840944418090009e+00,-3.566688879719947636e+01
1.491924315348440055e+00,-3.674085761334021072e+01
1.492007693802380075e+00,-6.666064206411103044e+01
1.492091083371740012e+00,-1.029860609462248817e+02
1.492174482263050050e+00,-8.805532883809735267e+01
1.492257890477860061e+00,-6.673155157924593084e+01
1.492341306221719899e+00,-5.823088475320979285e+01
1.492424733088050015e+00,3.030183934622158759e+01
1.492508169282579900e+00,-9.248403027878733695e+00
1.492591614806880074e+00,1.522011530687653824e+01
1.492675177472789994e+00,-7.553695488854545204e+01
1.492758641673380016e+00,1.611195930715856051e+01
1.492842224840069898e+00,1.494453868224914928e+01
1.492925707723419926e+00,1.377611585901018465e+01
1.493009307802910079e+00,-6.592760095205799864e+00
1.493092809375089924e+00,-3.974666652505213449e+01
1.493176429968740004e+00,-3.773475881669945409e+01
1.493259950236220046e+00,-3.892134236099938960e+01
1.493343479847579980e+00,-1.454624097304772157e+01
1.493427126723299914e+00,-6.049165891530746109e+01
1.493510784769050082e+00,-5.850430287658954853e+01
1.493594452187950061e+00,-6.291306605769415938e+01
1.493678128981579922e+00,-1.248175068603925695e+02
1.493761813352060042e+00,-9.729263325337920776e+01
1.493845399120609985e+00,-7.297022628034311253e+01
1.493929104035379929e+00,-4.228278968077801636e+01
1.494012818331180048e+00,2.349904358333645860e+01
1.494096432193630086e+00,-1.054127288199620835e+02
1.494180273271709991e+00,-7.475856568854389650e+01
1.494263905879299914e+00,-1.142959115234890248e+02
1.494347767555370021e+00,-1.346988009770470853e+02
1.494431528779780027e+00,-1.168237849532115291e+02
1.494515189517179987e+00,-1.435972370601703005e+02
1.494598967710389914e+00,-4.284333128885232611e+01
1.494682867000679982e+00,-8.558108942282316889e+01
1.494766665796370075e+00,-2.950116210001008810e+01
1.494850473988879935e+00,-1.168520506777833567e+01
1.494934401518940081e+00,7.939638861764296962e+01
1.495018226719670107e+00,3.665097848337583741e+01
1.495102173088080022e+00,7.672238013797652911e+01
1.495186018908140069e+00,2.442715445680913788e+01
1.495269874132929999e+00,4.856274920223667380e+01
1.495353738764030105e+00,8.223649365051336702e+01
1.495437831025939968e+00,-5.282045092214388404e+01
1.495521714498899923e+00,-1.915075100474085801e+01
1.495605607382920033e+00,7.178062972304654465e+01
1.495689729780129928e+00,6.085712598663210571e+01
1.495773641515729890e+00,7.539237684976652076e+01
1.495857670937640105e+00,-8.682869291367484976e+00
1.495941711605980107e+00,-5.775537715133231131e+01
1.496025761718049907e+00,-5.594439295694496650e+01
1.496109821275420027e+00,-6.367507707917212656e+01
1.496193780155220088e+00,-2.690307548982509545e+01
1.496277858595620014e+00,-2.193215672977137487e+01
1.496361834531160007e+00,-4.873501571445400060e+01
1.496446042022349987e+00,7.055123287937169252e+00
1.496530038643600014e+00,5.012950004318626895e+01
1.496614265067699900e+00,7.094373660906347823e+01
1.496698390774269916e+00,9.492876377006557220e+01
1.496782524132159953e+00,-4.916495522888164160e+00
1.496866778979800028e+00,1.142908445312643835e+02
1.496950933077519919e+00,2.081588071391551509e+01
1.497035096638090090e+00,3.526063988585121933e+01
1.497119379923870008e+00,1.829493753329275307e+02
1.497203452154159953e+00,1.370896152270239838e+02
1.497287752590449994e+00,1.324635108226903526e+02
1.497371954030570107e+00,9.930055768604957223e+01
1.497456164941530110e+00,1.612679446016544489e+02
1.497540495647720071e+00,2.517390129333668085e+02
1.497624725517539890e+00,2.344138129217672031e+02
1.497709075210639895e+00,2.551164139233501658e+02
1.497793434405809920e+00,2.789788621661087973e+02
1.497877690922780003e+00,2.616509939898190851e+02
1.497962069114280093e+00,2.253148819746675429e+02
1.498046456812669902e+00,2.586659052780633488e+02
1.498130854019559921e+00,3.015040808878950997e+02
1.498215260736549981e+00,3.094993417023277402e+02
1.498299456095909976e+00,3.143362646663783835e+02
1.498383990449549952e+00,3.001622920698843018e+02
1.498468425693860073e+00,2.227054602862255308e+02
1.498552870454699981e+00,3.477729551165431303e+02
1.498637214249219918e+00,3.241172182410500113e+02
1.498721788532429988e+00,2.403584928686016724e+02
1.498806261852529964e+00,3.115958928305818745e+02
1.498890634173769998e+00,4.428933298884796272e+02
1.498975235251229998e+00,4.887753581768943718e+02
1.499059737144879945e+00,5.093594303326978547e+02
1.499144248566339988e+00,6.026272532668206168e+02
1.499228769517209958e+00,6.642647460417383627e+02
1.499313410583289929e+00,6.532084513896259068e+02
1.499397950610309893e+00,6.421613343295925915e+02
1.499482610780709990e+00,7.542906781302234549e+02
1.499567169890329899e+00,7.716518012259411989e+02
1.499651736723760065e+00,7.953220149951550866e+02
1.499736425556339903e+00,7.084875057142071455e+02
1.499821013295530081e+00,8.741982202018623411e+02
1.499905721248609991e+00,7.652885417254708500e+02
1.499990328086560076e+00,8.899172867848799342e+02
1.500074944470070060e+00,9.987319972645657344e+02
1.500159791818860056e+00,1.012870303045153150e+03
1.500244427323319973e+00,9.702474886592342500e+02
1.500329181296949921e+00,1.119986034309092929e+03
1.500413946662719988e+00,1.007994043627074120e+03
1.500498721607159913e+00,1.050501970783399656e+03
1.500583506131879963e+00,1.020506421616405532e+03
1.500668189454380075e+00,9.495608649299875879e+02
1.500752993132030033e+00,1.124393793604014945e+03
1.500837806394829999e+00,1.066052867331965672e+03
1.500922629244410000e+00,1.023481292492892180e+03
1.501007461682400068e+00,9.714776567283771556e+02
1.501092301893270031e+00,9.919133970086051022e+02
1.501177153512750051e+00,9.273428181814074378e+02
1.501262014725510019e+00,9.257493061610608720e+02
1.501346996417550095e+00,8.360317604372834239e+02
1.501431876834310009e+00,9.729122672969419909e+02
1.501516766849239959e+00,9.272730318900394195e+02
1.501601777385960013e+00,8.879368442704895870e+02
1.501686575680120095e+00,9.241111855311231693e+02
1.501771605446420077e+00,9.288190306241434655e+02
1.501856533882869993e+00,8.580747089668500394e+02
1.501941471925630101e+00,7.433459465828784687e+02
1.502026528741680078e+00,9.115318290892976165e+02
1.502111486014310104e+00,8.031234347365167423e+02
1.502196563908049898e+00,8.235735589699975208e+02
1.502281651439759891e+00,7.277823204856160828e+02
1.502366637576040054e+00,8.424833080926583762e+02
1.502451855423660110e+00,6.933325057916110836e+02
1.502536860818930009e+00,6.258864964204931312e+02
1.502621986906339968e+00,6.338099856245565888e+02
1.502707122639920012e+00,6.762646453817491192e+02
1.502792156923369982e+00,7.124383091504940921e+02
1.502877311941620109e+00,5.446281653171854487e+02
1.502962476610949949e+00,5.682649527943976864e+02
1.503047537975410020e+00,5.323015311583451421e+02
1.503132833087329923e+00,4.524325043374361144e+02
1.503218026719560063e+00,4.729512160183394940e+02
1.503303230009439995e+00,3.555077282687307729e+02
1.503388442958619953e+00,2.725921755863038243e+02
1.503473554370009957e+00,2.116555981280998822e+02
1.503558897841420050e+00,2.792251009096556231e+02
1.503644251002280052e+00,2.653088574452896182e+02
1.503729502617670022e+00,2.639401348201337782e+02
1.503814763900580109e+00,2.281211441257511012e+02
1.503900146114450109e+00,2.267653301938896675e+02
1.503985315475510065e+00,2.473468309506730520e+02
1.504070717057869988e+00,1.552046942273168213e+02
1.504156128339579901e+00,1.570104696978125958e+02
1.504241326697659975e+00,5.241713852201294799e+01
1.504326757357759892e+00,1.356160784514199804e+02
1.504412195896970061e+00,1.812483950099154413e+02
1.504497534616900056e+00,6.733179359827327914e+01
1.504582994382029915e+00,1.192300018176827336e+02
1.504668463856430050e+00,5.853424552568860406e+01
1.504753831653580010e+00,1.037807514176400225e+01
1.504839320538829961e+00,8.104016966081201190e+01
1.504924819138319991e+00,7.979294120331039153e+01
1.505010327453689900e+00,1.254336809107046093e+02
1.505095734047809941e+00,5.545473331859597721e+01
1.505181261787259972e+00,7.923024375008417053e+01
1.505266799247569898e+00,6.864432633378784487e+01
1.505352346430399946e+00,7.993312722473591236e+01
1.505437903337389915e+00,2.629795872272133010e+02
1.505523469970220019e+00,2.149267226951022849e+02
1.505608934815729993e+00,2.355822564367352641e+02
1.505694632420000012e+00,2.624718868068969186e+02
1.505780228240269913e+00,3.455404313193918711e+02
1.505865833792999986e+00,3.942683102961902932e+02
1.505951560645409915e+00,5.116187754370125731e+02
1.506037185680749957e+00,4.573874921241521179e+02
1.506122820453529965e+00,5.248137993271989217e+02
1.506208464965429927e+00,3.895432439610495408e+02
1.506294119218090088e+00,3.478576929852212061e+02
1.506379894842220013e+00,4.059411287523449232e+02
1.506465568594109961e+00,2.988354350626164546e+02
1.506551363746210015e+00,2.696743975282510632e+02
1.506637057003989977e+00,1.875714399890541131e+02
1.506722760010859918e+00,1.304270896654007572e+02
1.506808696153649985e+00,6.707217999968284516e+01
1.506894418689110005e+00,3.801440838551977208e+01
1.506980262696679951e+00,-3.150585484737724684e+01
1.507066004754689992e+00,-7.919540859572053648e+01
1.507151868313590048e+00,-6.149777580368333219e+01
1.507237628068750057e+00,-1.060326252340448576e+02
1.507323511185449938e+00,-1.629934672891089065e+02
1.507409404090030103e+00,-9.858982920015108675e+01
1.507495420411270048e+00,-9.330253342408609285e+01
1.507581219269519934e+00,-7.866500577213687961e+01
1.507667029727880026e+00,-8.578783592021595439e+01
1.507753073620609952e+00,-3.072367370337027381e+01
1.507839015489689904e+00,-6.581028688049639186e+01
1.507924967156700102e+00,-3.871111099137475264e+01
1.508010928623300106e+00,-8.929851087238550633e+01
1.508097013609009940e+00,-4.664881881101678118e+01
1.508182880962029904e+00,-2.884335504105628445e+01
1.508268871837499914e+00,-1.042185549499255188e+02
1.508354986275999954e+00,-4.912655341008030518e+01
1.508440996778739995e+00,2.860425295534934964e+00
1.508527129038629955e+00,1.076166697625911297e+02
1.508613047214879987e+00,7.578249298369603082e+01
1.508699199124670098e+00,-2.590905101766395990e+00
1.508785248888909969e+00,6.492339763954122134e+01
1.508871308469529993e+00,-9.095493422006445883e+01
1.508957601890980049e+00,-4.824621676409032034e+01
1.509043681134969894e+00,5.960429836090138878e+01
1.509129770200380083e+00,-4.033640910270314350e+01
1.509215981138660068e+00,-7.103549769857326890e-01
1.509302201927309905e+00,7.611777892584890992e+01
1.509388432568040006e+00,-5.141185871444643674e+00
1.509474560974350066e+00,1.305779413419484740e+02
1.509560699210499957e+00,1.392278024800712330e+02
1.509647071505709981e+00,2.532139899678531947e+02
1.509733341558779918e+00,2.246964275254487973e+02
1.509819509332960052e+00,3.138944603105182978e+02
1.509905911248160093e+00,3.752015621724986545e+02
1.509992098722799936e+00,4.086484677787090618e+02
1.510078408215240087e+00,5.318657985451217201e+02
1.510164727574969890e+00,4.353130348323435328e+02
1.510251056803660008e+00,6.049349048859126015e+02
1.510337395903009972e+00,7.466716948555203999e+02
1.510423744874719976e+00,6.811139078797809816e+02
1.510510103720470010e+00,8.197316131706910483e+02
1.510596584696809908e+00,7.665814708994082594e+02
1.510682963308580096e+00,8.340570382683944217e+02
1.510769351799480020e+00,9.200761438788305213e+02
1.510855862464590027e+00,7.742559289881696714e+02
1.510942270731679971e+00,1.030267111720228058e+03
1.511028801202090044e+00,1.066819191525520409e+03
1.511115229252159908e+00,1.038501428525123629e+03
1.511201669031569939e+00,1.146125208230349244e+03
1.511288116858779951e+00,1.272262252047202082e+03
1.511374686947529966e+00,1.197653262897444620e+03
1.511461266954710059e+00,1.428746148888191101e+03
1.511547744485769895e+00,1.243044292382654930e+03
1.511634344322059897e+00,1.316680288603550935e+03
1.511720954081910095e+00,1.529178807304516113e+03
1.511807461332119962e+00,1.760143210611422546e+03
1.511894090931299894e+00,1.762759462000386065e+03
1.511980730459159927e+00,1.793153275951965270e+03
1.512067379917390042e+00,1.872899254736325247e+03
1.512153926821250050e+00,2.143816121840407959e+03
1.512240708631799935e+00,2.164936146440241828e+03
1.512327387891400088e+00,2.173742296253697987e+03
1.512414077088209963e+00,2.500006323763905584e+03
1.512500776223939969e+00,2.545770693550999113e+03
1.512587487145389931e+00,2.628510601239766856e+03
1.512674206164279944e+00,2.698921416054486599e+03
1.512760935127229978e+00,2.710809567680987584e+03
1.512847674035930012e+00,2.879765544234043318e+03
1.512934422892090014e+00,3.061002085147415983e+03
1.513021294312939968e+00,3.103665759351281395e+03
1.513108063082100108e+00,3.112481368861639567e+03
1.513194841803850110e+00,3.198250285386103315e+03
1.513281743134210044e+00,3.160930151217760795e+03
1.513368541779229970e+00,3.403602758277998873e+03
1.513455350382000075e+00,3.301710892977254844e+03
1.513542168944230104e+00,3.605831281052690429e+03
1.513629110173640102e+00,3.799172294199124735e+03
1.513715950520710063e+00,3.844900675047603272e+03
1.513802911716640054e+00,4.013589797718163936e+03
1.513889882904779993e+00,4.163803914646372505e+03
1.513976751329050074e+00,4.593632250522245158e+03
1.514063742493819920e+00,4.882005842777504768e+03
1.514150630872270087e+00,4.869259168142232738e+03
1.514237754817209902e+00,5.200534326276687352e+03
1.514324663169650087e+00,5.473381146978581455e+03
1.514411807143899891e+00,6.010212838232358081e+03
1.514498735477219915e+00,6.184644779221202953e+03
1.514585788489110074e+00,6.223981924157492358e+03
1.514672849658960097e+00,6.496569129916256315e+03
1.514759920838260054e+00,6.793636914875278308e+03
1.514847002028729905e+00,6.992455445127805433e+03
1.514933980331659935e+00,6.961175759417237714e+03
1.515021194450089981e+00,7.163011155262580360e+03
1.515108305684440104e+00,7.291210713050222694e+03
1.515195426936869927e+00,7.217038542837295608e+03
1.515282558209120056e+00,7.498506992757070293e+03
1.515369699502900014e+00,7.623592898421396058e+03
1.515456965650429977e+00,7.641401417614077218e+03
1.515544127005689967e+00,7.794044821207156929e+03
1.515631298387680070e+00,7.793488672299465179e+03
1.515718592815509913e+00,8.086997886574097720e+03
1.515805784269149914e+00,8.294687832410623741e+03
1.515893098798140048e+00,8.355356740464550967e+03
1.515980310330359959e+00,8.627273262835573405e+03
1.516067644967429962e+00,8.795049852099355121e+03
1.516154878438989995e+00,8.880164332492448011e+03
1.516242233191309907e+00,8.870413844797561978e+03
1.516329484901739910e+00,8.796443339054752869e+03
1.516416859776039905e+00,8.422738569862947770e+03
1.516504244720449979e+00,8.156226728304885910e+03
1.516591526589109895e+00,7.577913357271349923e+03
1.516679044826610090e+00,6.941715767795913052e+03
1.516766461847129932e+00,6.452487202045269441e+03
1.516853773902890001e+00,5.810620119148796221e+03
1.516941209211190023e+00,5.107865357413902530e+03
1.517028541387209994e+00,4.481753035689413082e+03
1.517116110071230040e+00,3.843645021900900701e+03
1.517203575626459910e+00,3.608965830781939076e+03
1.517291051267489976e+00,3.230849989284597996e+03
1.517378536996059957e+00,2.724634931591851910e+03
1.517466034670940100e+00,2.325465413928547150e+03
1.517553540580059979e+00,2.005816274365653953e+03
1.517641056581950032e+00,1.835845583182338487e+03
1.517728582678369964e+00,1.641543517404743852e+03
1.517816232201480098e+00,1.306981508681041760e+03
1.517903778505270029e+00,1.298961905219348182e+03
1.517991450123719943e+00,1.031716812866384089e+03
1.518079016642079893e+00,9.353599344691664328e+02
1.518166593263720054e+00,9.030902341356666057e+02
1.518254293386219977e+00,6.818459654800831231e+02
1.518341890232729918e+00,7.136890294716242806e+02
1.518429497187750110e+00,6.358361861955552286e+02
1.518517227688159998e+00,5.214689101611220394e+02
1.518604970186610004e+00,4.498169048960309624e+02
1.518692720965429954e+00,4.756885221854146835e+02
1.518780368411529968e+00,5.076709774204207974e+02
1.518868139462469902e+00,5.183524668581036394e+02
1.518955920658660030e+00,4.103192856049499824e+02
1.519043598488059921e+00,3.480101712218628336e+02
1.519131401827999994e+00,2.157446863848980172e+02
1.519219213457579931e+00,3.300388369406325069e+02
1.519306921686290002e+00,3.439185436651977739e+02
1.519394867175360098e+00,2.787239140122731555e+02
1.519482709267079956e+00,3.717417741872673105e+02
1.519570447923819900e+00,3.461547791945167205e+02
1.519658425787379974e+00,2.537079423552921185e+02
1.519746298357310010e+00,1.613195949338869184e+02
1.519834181090099934e+00,1.662562966235500426e+02
1.519921960342389911e+00,1.469068362762145057e+02
1.520010090709569939e+00,6.985439737160336904e+01
1.520098005818119935e+00,2.055254479203174185e+02
1.520185815548759978e+00,1.741109841927563195e+02
1.520273749122500018e+00,1.822162009015785031e+02
1.520361806580559971e+00,1.903459577627552619e+02
1.520449874240159982e+00,2.804766857100905213e+02
1.520537724628620024e+00,2.157889868917687863e+02
1.520625814535019993e+00,2.938013227982800117e+02
1.520713799020170010e+00,2.656036175596896101e+02
1.520802021241060009e+00,3.557743148320196838e+02
1.520890026118870031e+00,4.944839090404233843e+02
1.520978041182500018e+00,5.057825829780453546e+02
1.521066182115820009e+00,5.656282466296109988e+02
1.521154217569790079e+00,5.618071545507647215e+02
1.521242377057520079e+00,6.125854515195826480e+02
1.521330546764519953e+00,5.178777595557520499e+02
1.521418726692570056e+00,5.383963358343812615e+02
1.521506918710370027e+00,5.074229005853440526e+02
1.521595005190639949e+00,6.522120618868127622e+02
1.521683215779519927e+00,5.001179107710182734e+02
1.521771436596560001e+00,6.782337222579703848e+02
1.521859667643550074e+00,6.594843286164987148e+02
1.521947910790250047e+00,7.467408472644713129e+02
1.522036162302669915e+00,8.582155324185083600e+02
1.522124424050369962e+00,8.486121057847046814e+02
1.522212696035120105e+00,9.691699376052766866e+02
1.522300980127589964e+00,1.150232397501870992e+03
1.522389272592030052e+00,1.201177836388056903e+03
1.522477689326479977e+00,1.264234497158145132e+03
1.522566002290739906e+00,1.112574488932458507e+03
1.522654325500969907e+00,1.311753431331361298e+03
1.522742774896219897e+00,1.214612474514798350e+03
1.522831004536649990e+00,1.214261532771632119e+03
1.522919472589499890e+00,1.195806341257456097e+03
1.523007950921960063e+00,1.135080319376242642e+03
1.523096327286340035e+00,8.931227073507898240e+02
1.523184712036790067e+00,9.563780003741914015e+02
1.523273221192509963e+00,1.080048850623323005e+03
1.523361626474929897e+00,1.128211779779603148e+03
1.523450156192710070e+00,1.152233356149677093e+03
1.523538698072760100e+00,1.076653272837674422e+03
1.523627248373260024e+00,1.155064377915865180e+03
1.523715808967710084e+00,1.188210865278712390e+03
1.523804265631490074e+00,1.161026812335753903e+03
1.523892848678709999e+00,1.040357236553727034e+03
1.523981440152700095e+00,1.206315338439896095e+03
1.524069927661569901e+00,1.127958181147375853e+03
1.524158539726319983e+00,1.049656293658778168e+03
1.524247278262270022e+00,1.073917785969313400e+03
1.524335796645639896e+00,9.293899512807047358e+02
1.524424439630150063e+00,9.205671094269603145e+02
1.524513207257480074e+00,9.147904485281575262e+02
1.524601758405830010e+00,9.241078436310983761e+02
1.524690432326289979e+00,9.244148253909718278e+02
1.524779230934879992e+00,1.078363094427773149e+03
1.524867811115540039e+00,9.552307293471252478e+02
1.524956632262550071e+00,1.079071978554985435e+03
1.525045347469379919e+00,1.100543276030509787e+03
1.525134072998920010e+00,1.076886504869492683e+03
1.525222923292169908e+00,1.113458022701801610e+03
1.525311671362129973e+00,1.041720396727402658e+03
1.525400427884169963e+00,1.168599059641153644e+03
1.525489309215299905e+00,1.262378188641175257e+03
1.525578086412310075e+00,1.178707778786386143e+03
1.525666990325849959e+00,1.016911463936626319e+03
1.525755788205289898e+00,9.153268055379703583e+02
1.525844710954390004e+00,9.821472109535673098e+02
1.525933529523259891e+00,8.926816868942020164e+02
1.526022474870120105e+00,7.882503402070312859e+02
1.526111314135879971e+00,6.688572424705705544e+02
1.526200392917830051e+00,5.645558979993251114e+02
1.526289254779509941e+00,4.452959497732498448e+02
1.526378239723350072e+00,4.492346199379285281e+02
1.526467235043710069e+00,3.511103202474677687e+02
1.526556240742390047e+00,2.500445427213501262e+02
1.526645258700779939e+00,2.330876082138379672e+02
1.526734285161789995e+00,2.041600861533289901e+02
1.526823207327109966e+00,7.924635229404823633e+01
1.526912254544110059e+00,-1.559424522790020973e+01
1.527001428735190069e+00,6.961019362065705707e+01
1.527090382022830095e+00,1.608099093863760629e+02
1.527179575140739987e+00,1.290636491352424002e+02
1.527268665812989923e+00,1.273369103802610312e+02
1.527357764999049961e+00,1.736032369268411912e+02
1.527446874581630087e+00,3.397735572396939574e+02
1.527535994562519983e+00,1.912557440352347840e+02
1.527625241625500063e+00,2.255908629344475003e+02
1.527714382422129979e+00,3.288440817418768916e+02
1.527803648449330032e+00,2.823282814348784768e+02
1.527892811951379937e+00,3.227034122188138099e+02
1.527981983978460079e+00,2.103819925520666345e+02
1.528071281281820015e+00,1.879429861963508586e+02
1.528160476025929970e+00,1.655368956543295837e+02
1.528249794193740074e+00,1.746755036749282652e+01
1.528339122803130001e+00,-3.776165951761147710e+01
1.528428346935200022e+00,-3.909359547988015748e+01
1.528517698303959893e+00,-1.062060320858304294e+02
1.528606943288260078e+00,-6.260751128549026134e+01
1.528696313655599992e+00,-1.057158198236272852e+02
1.528785696358500035e+00,-1.697119637736064703e+02
1.528875087629359975e+00,-1.828394219563886622e+02
