Energy (eV), Intensity (a.u.)
1.479487743595419902e+00,1.829665100199872313e+03
1.479569093351849940e+00,1.551312767317875796e+03
1.479650450289190067e+00,1.735244450189020199e+03
1.479731817939980099e+00,1.897417473063962461e+03
1.479813302266610009e+00,1.785136625004684220e+03
1.479894686063500053e+00,1.716173750558194342e+03
1.479976188328919973e+00,2.080252730303411681e+03
1.480057590043450055e+00,1.888510547744554060e+03
1.480139110253569923e+00,2.035910160091789976e+03
1.480220529891659975e+00,2.053374876182343542e+03
1.480302068052419928e+00,2.106856726429667560e+03
1.480383613429389955e+00,2.131436660806331474e+03
1.480465061737320065e+00,1.997341007659051684e+03
1.480546519008040018e+00,1.863251125847764797e+03
1.480628091320109974e+00,2.046329640151360536e+03
1.480709674389449892e+00,1.991473533985070389e+03
1.480791156812659937e+00,1.979838624064014084e+03
1.480872757853400001e+00,1.845680966477277252e+03
1.480954366119390020e+00,1.963658294117749392e+03
1.481035985149369960e+00,1.995128213387072947e+03
1.481117613176289982e+00,1.918528681982888429e+03
1.481199248432329973e+00,1.928317925837858411e+03
1.481280894457420061e+00,1.894870401538629494e+03
1.481362439762170080e+00,1.796619650619395088e+03
1.481444211743409900e+00,1.691152908146947084e+03
1.481525883006900024e+00,1.801554355704408408e+03
1.481607565046169972e+00,1.681659275988268746e+03
1.481689364092479977e+00,1.827908016016485590e+03
1.481771062389199978e+00,1.974076074877183828e+03
1.481852771466749985e+00,1.760610154414740009e+03
1.481934487785079968e+00,1.770056510893937684e+03
1.482016322934949892e+00,1.880094263254535008e+03
1.482098059064220097e+00,1.846313783925935240e+03
1.482179910509350051e+00,1.841242808131253696e+03
1.482261556601349950e+00,1.828960812468944596e+03
1.482343426106840001e+00,1.945941402262943939e+03
1.482425306428849954e+00,1.653423105203982914e+03
1.482507087678079927e+00,1.913953179257342072e+03
1.482588876178470016e+00,1.901499447073578494e+03
1.482670783619360000e+00,1.817209391184434935e+03
1.482752806492630082e+00,1.869284682060665773e+03
1.482834623881380098e+00,1.734712874201505656e+03
1.482916450299889943e+00,1.815419655267604639e+03
1.482998500357229910e+00,1.817124499445023048e+03
1.483080344863449973e+00,1.682503969819150598e+03
1.483162304844410029e+00,1.763050937350068807e+03
1.483244275658849975e+00,1.786160818138758941e+03
1.483326255534439975e+00,1.751861783108204463e+03
1.483408242698109891e+00,1.860911011103516330e+03
1.483490240700340079e+00,1.697509187425252094e+03
1.483572245993239891e+00,1.670284465968267568e+03
1.483654262128119905e+00,1.786335979935082605e+03
1.483736287331669956e+00,1.622901879641814276e+03
1.483818428140089907e+00,1.710181809514841461e+03
1.483900471497290097e+00,1.467948828269553132e+03
1.483982523927680042e+00,1.676884323102952521e+03
1.484064583656599989e+00,1.670921543722716478e+03
1.484146654237689988e+00,1.722187474274341184e+03
1.484228948860329966e+00,1.802010096628884185e+03
1.484311037622130014e+00,1.617001751261578192e+03
1.484393135464650015e+00,1.632353203938380375e+03
1.484475349018439916e+00,1.526034969789229990e+03
1.484557465038730095e+00,1.491245037062170240e+03
1.484639698574460098e+00,1.420659562913659784e+03
1.484721831001009962e+00,1.414417810053712401e+03
1.484804082747589904e+00,1.379532151097994301e+03
1.484886341829819933e+00,1.323172701357650340e+03
1.484968503327050104e+00,1.288239484871807463e+03
1.485050782407330017e+00,1.231831399028349097e+03
1.485133068827219960e+00,1.111099316245923774e+03
1.485215366145500093e+00,1.061800388131904583e+03
1.485297672585139894e+00,1.119611974518600618e+03
1.485379877830000028e+00,1.005984583754837558e+03
1.485462202504699958e+00,1.013725830710821583e+03
1.485544536305329899e+00,9.072024439307182320e+02
1.485626877453479988e+00,9.291524779416752153e+02
1.485709229510300045e+00,8.582800127994437389e+02
1.485791590697580045e+00,8.730156198901225935e+02
1.485874067846939983e+00,9.019669991245132223e+02
1.485956447311570061e+00,8.666798773886695244e+02
1.486038835911239975e+00,7.957048870677805326e+02
1.486121231866359915e+00,7.888910829809638017e+02
1.486203747399230002e+00,8.961058269120004525e+02
1.486286163424950013e+00,8.749428010127606967e+02
1.486368586810109971e+00,7.753471209802715975e+02
1.486451129814339911e+00,8.182599917726148533e+02
1.486533571497749895e+00,7.756290660645915978e+02
1.486616132827810022e+00,8.825663063571095108e+02
1.486698594598039991e+00,9.324580271835901613e+02
1.486781174260229932e+00,1.010772992304799232e+03
1.486863652558620075e+00,8.042165648392988260e+02
1.486946250558839999e+00,8.326167835100478669e+02
1.487028857736520049e+00,8.253798312592042521e+02
1.487111363518150098e+00,8.181175266237305550e+02
1.487193989043019915e+00,8.250430223339898248e+02
1.487276623749939963e+00,7.323241372253470445e+02
1.487359265856359913e+00,7.605291475108747363e+02
1.487441918931740048e+00,8.171383543823328637e+02
1.487524581193750084e+00,8.025808920783939584e+02
1.487607141995169968e+00,8.733235002775402336e+02
1.487689931498950013e+00,8.089187425644212226e+02
1.487772621329850109e+00,7.800481090287482857e+02
1.487855318568249929e+00,7.369390963899360258e+02
1.487938026786010060e+00,5.801213497181124694e+02
1.488020744199590073e+00,7.572244840466770484e+02
1.488103577961439994e+00,6.216860861364278890e+02
1.488186204834319959e+00,6.353204145746750555e+02
1.488269058805369971e+00,8.264201648658395243e+02
1.488351811243080025e+00,7.973426931604054744e+02
1.488434574670520094e+00,7.753403928077033243e+02
1.488517456300370023e+00,7.249130705399946919e+02
1.488600238151549959e+00,8.944658841822649720e+02
1.488683136445219990e+00,7.943060199034129027e+02
1.488765936726089922e+00,7.721913794297548748e+02
1.488848746218139896e+00,8.564460951281701000e+02
1.488931672193100075e+00,9.264497028537116421e+02
1.489014500124069995e+00,8.758706238659264045e+02
1.489097446353149889e+00,9.883247841713325670e+02
1.489180400035430063e+00,8.667998437517534285e+02
1.489263364749120022e+00,8.728536112678081054e+02
1.489346338707530082e+00,8.009307539265230389e+02
1.489429321912199899e+00,7.856817133637508732e+02
1.489512203432340032e+00,7.066669286829594512e+02
1.489595205121809984e+00,6.276398685461457490e+02
1.489678216062189975e+00,7.398095171072068297e+02
1.489761234465180051e+00,8.306758731983524058e+02
1.489844263911789923e+00,6.737169456497598503e+02
1.489927302613949900e+00,8.777603850972503778e+02
1.490010241357089926e+00,6.358823102137181422e+02
1.490093296772160070e+00,5.001828057528072122e+02
1.490176581718789972e+00,7.394323781679544254e+02
1.490259657470569987e+00,7.451798554578858784e+02
1.490342631429570019e+00,7.933463803542870210e+02
1.490425725697090087e+00,8.273214696683349985e+02
1.490508938520199944e+00,7.764127247669670169e+02
1.490592160635640040e+00,7.961868952461418303e+02
1.490675171625700068e+00,7.735488505044155545e+02
1.490758412305839942e+00,8.639401886658324656e+02
1.490841552944959902e+00,7.917884339528469582e+02
1.490924812208429984e+00,8.185289697154157693e+02
1.491008078979179974e+00,9.370622532596780729e+02
1.491091247469580106e+00,8.931236271660870898e+02
1.491174425238779966e+00,9.550933114822540801e+02
1.491257831086449936e+00,7.416756476377159970e+02
1.491341025648700080e+00,6.412684317267764982e+02
1.491424340711329899e+00,6.961290263046936388e+02
1.491507555647699990e+00,7.580229425635016014e+02
1.491590889318580082e+00,7.916499343625880556e+02
1.491674230507610055e+00,7.053335193618539734e+02
1.491757582805000037e+00,7.248230608032588407e+02
1.491840944418090009e+00,6.667238135457452017e+02
1.491924315348440055e+00,6.086301165726545150e+02
1.492007693802380075e+00,6.985805916490184018e+02
1.492091083371740012e+00,6.334275196636722285e+02
1.492174482263050050e+00,6.810383856241442118e+02
1.492257890477860061e+00,6.722551094076186473e+02
1.492341306221719899e+00,6.775541900492903551e+02
1.492424733088050015e+00,7.884977712650543253e+02
1.492508169282579900e+00,7.515020607429827351e+02
1.492591614806880074e+00,7.426758379628723787e+02
1.492675177472789994e+00,8.042367757458263213e+02
1.492758641673380016e+00,8.446640164142365848e+02
1.492842224840069898e+00,7.583762232884421337e+02
1.492925707723419926e+00,9.254496196761044757e+02
1.493009307802910079e+00,8.250943574837634742e+02
1.493092809375089924e+00,9.428506710237863899e+02
1.493176429968740004e+00,1.011319826793492325e+03
1.493259950236220046e+00,9.250631883279714884e+02
1.493343479847579980e+00,8.880504518534627323e+02
1.493427126723299914e+00,9.283672236379612741e+02
1.493510784769050082e+00,8.843226066492172777e+02
1.493594452187950061e+00,7.489306345004321201e+02
1.493678128981579922e+00,8.173550724317492495e+02
1.493761813352060042e+00,5.555596697434373255e+02
1.493845399120609985e+00,6.450798339173041995e+02
1.493929104035379929e+00,7.977710471962971042e+02
1.494012818331180048e+00,6.625099128032193221e+02
1.494096432193630086e+00,6.256007427523054503e+02
1.494180273271709991e+00,6.588835429900814233e+02
1.494263905879299914e+00,7.693882944207338141e+02
1.494347767555370021e+00,7.184370951730350043e+02
1.494431528779780027e+00,8.709956456517553534e+02
1.494515189517179987e+00,8.130648520391945340e+02
1.494598967710389914e+00,1.028701051468733567e+03
1.494682867000679982e+00,7.814060944731222662e+02
1.494766665796370075e+00,8.497454677096819751e+02
1.494850473988879935e+00,8.059009496426864416e+02
1.494934401518940081e+00,9.653488143647161905e+02
1.495018226719670107e+00,1.117758705241006510e+03
1.495102173088080022e+00,7.655923838333719686e+02
1.495186018908140069e+00,1.149214486096841711e+03
1.495269874132929999e+00,1.161457514917246954e+03
1.495353738764030105e+00,1.019623937944450631e+03
1.495437831025939968e+00,1.087913840467732371e+03
1.495521714498899923e+00,1.128211951369218013e+03
1.495605607382920033e+00,9.584973638112070375e+02
1.495689729780129928e+00,1.019813158294632899e+03
1.495773641515729890e+00,9.901710690855991288e+02
1.495857670937640105e+00,1.002529340286942897e+03
1.495941711605980107e+00,9.519386815601304761e+02
1.496025761718049907e+00,1.097240560262885992e+03
1.496109821275420027e+00,9.907416005904013900e+02
1.496193780155220088e+00,1.143035413108323382e+03
1.496277858595620014e+00,1.015632437291020437e+03
1.496361834531160007e+00,8.813140471859977652e+02
1.496446042022349987e+00,9.497283837816296455e+02
1.496530038643600014e+00,1.025153828451265099e+03
1.496614265067699900e+00,1.114532973482175748e+03
1.496698390774269916e+00,1.231862326257165478e+03
1.496782524132159953e+00,1.202501911544129143e+03
1.496866778979800028e+00,1.138250105834336409e+03
1.496950933077519919e+00,1.402230781663342441e+03
1.497035096638090090e+00,1.338033872608048569e+03
1.497119379923870008e+00,1.211055633245084437e+03
1.497203452154159953e+00,1.349371808122013135e+03
1.497287752590449994e+00,1.187604136971910748e+03
1.497371954030570107e+00,1.235232931210896595e+03
1.497456164941530110e+00,1.352634862500062127e+03
1.497540495647720071e+00,1.372378268250322208e+03
1.497624725517539890e+00,1.350318803614070475e+03
1.497709075210639895e+00,1.314345915798487567e+03
1.497793434405809920e+00,1.410870659139518921e+03
1.497877690922780003e+00,1.528319909048985664e+03
1.497962069114280093e+00,1.471535713728827432e+03
1.498046456812669902e+00,1.393903737997121880e+03
1.498130854019559921e+00,1.441733233690681573e+03
1.498215260736549981e+00,1.385103470433405846e+03
1.498299456095909976e+00,1.377300503823985991e+03
1.498383990449549952e+00,1.313805296537712593e+03
1.498468425693860073e+00,1.591522290660200952e+03
1.498552870454699981e+00,1.632517956419189886e+03
1.498637214249219918e+00,1.576113498745861534e+03
1.498721788532429988e+00,1.561503091243040899e+03
1.498806261852529964e+00,1.651312903646826953e+03
1.498890634173769998e+00,1.720277014049232776e+03
1.498975235251229998e+00,1.782289238162267793e+03
1.499059737144879945e+00,1.753930707451302396e+03
1.499144248566339988e+00,1.864687925117176064e+03
1.499228769517209958e+00,1.836416462919617288e+03
1.499313410583289929e+00,2.023666944099249804e+03
1.499397950610309893e+00,2.037170515973742795e+03
1.499482610780709990e+00,2.147988575345405479e+03
1.499567169890329899e+00,2.279669872505113744e+03
1.499651736723760065e+00,1.952901434038954903e+03
1.499736425556339903e+00,2.112442398115217657e+03
1.499821013295530081e+00,2.167829020531904916e+03
1.499905721248609991e+00,2.146868210873777571e+03
1.499990328086560076e+00,2.153740570829436820e+03
1.500074944470070060e+00,2.188425041971180690e+03
1.500159791818860056e+00,2.348046036634281336e+03
1.500244427323319973e+00,2.466054174593257812e+03
1.500329181296949921e+00,2.334326122314434087e+03
1.500413946662719988e+00,2.258183710633551982e+03
1.500498721607159913e+00,2.147445433650451378e+03
1.500583506131879963e+00,2.057600057397306500e+03
1.500668189454380075e+00,1.905451140571827182e+03
1.500752993132030033e+00,1.649424632856603012e+03
1.500837806394829999e+00,1.587592959461485862e+03
1.500922629244410000e+00,1.560485614751146159e+03
1.501007461682400068e+00,1.720508562372803453e+03
1.501092301893270031e+00,1.665794670704712416e+03
1.501177153512750051e+00,1.708121471192257104e+03
1.501262014725510019e+00,1.611994131487419054e+03
1.501346996417550095e+00,1.522874017769752754e+03
1.501431876834310009e+00,1.655375571641759734e+03
1.501516766849239959e+00,1.780972266760660887e+03
1.501601777385960013e+00,2.100354441757060158e+03
1.501686575680120095e+00,1.886919120949297849e+03
1.501771605446420077e+00,1.901901051261980228e+03
1.501856533882869993e+00,1.792438932091439256e+03
1.501941471925630101e+00,1.883636724852071438e+03
1.502026528741680078e+00,1.732841483639921762e+03
1.502111486014310104e+00,1.844885048071186702e+03
1.502196563908049898e+00,1.618231434952555219e+03
1.502281651439759891e+00,1.668173958558915274e+03
1.502366637576040054e+00,1.635245336239853486e+03
1.502451855423660110e+00,1.623106859881425407e+03
1.502536860818930009e+00,1.541967194477581188e+03
1.502621986906339968e+00,1.454005199385282140e+03
1.502707122639920012e+00,1.407571823881849468e+03
1.502792156923369982e+00,1.292176346988262139e+03
1.502877311941620109e+00,1.190685084473986308e+03
1.502962476610949949e+00,1.151414758338318279e+03
1.503047537975410020e+00,1.195045096620998947e+03
1.503132833087329923e+00,1.197314400101213550e+03
1.503218026719560063e+00,9.857805453174477179e+02
1.503303230009439995e+00,1.277938575409065379e+03
1.503388442958619953e+00,1.252809883887436627e+03
1.503473554370009957e+00,1.227760629025543039e+03
1.503558897841420050e+00,1.223460487162210484e+03
1.503644251002280052e+00,9.159118017990097087e+02
1.503729502617670022e+00,1.056543897929583864e+03
1.503814763900580109e+00,1.066262194533466754e+03
1.503900146114450109e+00,1.324087689909974415e+03
1.503985315475510065e+00,1.051445519495455756e+03
1.504070717057869988e+00,1.116461558623408109e+03
1.504156128339579901e+00,1.009352339384419565e+03
1.504241326697659975e+00,9.712113510258470797e+02
1.504326757357759892e+00,9.813344547684840791e+02
1.504412195896970061e+00,9.984056902615861873e+02
1.504497534616900056e+00,1.008660715348239933e+03
1.504582994382029915e+00,8.194191893463084853e+02
1.504668463856430050e+00,8.091911386986799926e+02
1.504753831653580010e+00,7.921588209171700328e+02
1.504839320538829961e+00,5.688583976193524450e+02
1.504924819138319991e+00,8.820891359774448119e+02
1.505010327453689900e+00,6.727335420023860024e+02
1.505095734047809941e+00,6.628794711732031146e+02
1.505181261787259972e+00,6.805867031096255459e+02
1.505266799247569898e+00,5.952705565258465867e+02
1.505352346430399946e+00,5.856330611956555003e+02
1.505437903337389915e+00,6.035466488288270739e+02
1.505523469970220019e+00,6.421283670745009431e+02
1.505608934815729993e+00,6.326922783176286202e+02
1.505694632420000012e+00,7.675231117546710493e+02
1.505780228240269913e+00,8.474544492745737898e+02
1.505865833792999986e+00,8.519162736078036460e+02
1.505951560645409915e+00,8.838945646098015914e+02
1.506037185680749957e+00,8.335833362492539891e+02
1.506122820453529965e+00,1.009774125086226718e+03
1.506208464965429927e+00,9.458707467924216417e+02
1.506294119218090088e+00,8.408995611512848427e+02
1.506379894842220013e+00,8.868989307666422519e+02
1.506465568594109961e+00,7.135345958127661561e+02
1.506551363746210015e+00,9.447720187465079107e+02
1.506637057003989977e+00,6.619118342781994215e+02
1.506722760010859918e+00,7.218779314744056137e+02
1.506808696153649985e+00,7.955903638111578857e+02
1.506894418689110005e+00,5.404889911176610440e+02
1.506980262696679951e+00,6.691363946580646598e+02
1.507066004754689992e+00,5.854885582096110284e+02
1.507151868313590048e+00,4.402991496854675688e+02
1.507237628068750057e+00,5.896297735627919110e+02
1.507323511185449938e+00,6.362885645770938936e+02
1.507409404090030103e+00,7.103720020724251754e+02
1.507495420411270048e+00,5.791898630885523289e+02
1.507581219269519934e+00,7.560162326411713138e+02
1.507667029727880026e+00,8.644335303835483728e+02
1.507753073620609952e+00,6.992716823226628549e+02
1.507839015489689904e+00,9.924338629020173812e+02
1.507924967156700102e+00,8.069111179372960123e+02
1.508010928623300106e+00,8.129358839163838866e+02
1.508097013609009940e+00,9.147153818559299907e+02
1.508182880962029904e+00,1.002851071324407485e+03
1.508268871837499914e+00,7.151782306663462805e+02
1.508354986275999954e+00,9.879033552447394868e+02
1.508440996778739995e+00,8.917126447715482982e+02
1.508527129038629955e+00,9.185503251959232784e+02
1.508613047214879987e+00,8.156841534214343028e+02
1.508699199124670098e+00,8.972585713174416924e+02
1.508785248888909969e+00,7.945381728821630531e+02
1.508871308469529993e+00,8.352432366113466742e+02
1.508957601890980049e+00,5.347624604686789098e+02
1.509043681134969894e+00,7.325406773778948946e+02
1.509129770200380083e+00,5.755462669711869239e+02
1.509215981138660068e+00,7.324303642398754164e+02
1.509302201927309905e+00,5.551293435928855615e+02
1.509388432568040006e+00,4.393071140534366350e+02
1.509474560974350066e+00,6.167400344836783006e+02
1.509560699210499957e+00,5.623937232873734047e+02
1.509647071505709981e+00,5.490091695553147702e+02
1.509733341558779918e+00,8.355161329427032797e+02
1.509819509332960052e+00,7.881166290395508440e+02
1.509905911248160093e+00,5.977218796001886858e+02
1.509992098722799936e+00,7.207491327614957299e+02
1.510078408215240087e+00,8.914532821976806645e+02
1.510164727574969890e+00,7.965944374176594920e+02
1.510251056803660008e+00,9.537023971662670192e+02
1.510337395903009972e+00,9.950864865160950785e+02
1.510423744874719976e+00,8.119107610120264553e+02
1.510510103720470010e+00,7.717325828174336948e+02
1.510596584696809908e+00,7.792339254571541005e+02
1.510682963308580096e+00,8.683996984147970579e+02
1.510769351799480020e+00,7.263319773724566630e+02
1.510855862464590027e+00,8.903583705766418461e+02
1.510942270731679971e+00,6.396238690815775954e+02
1.511028801202090044e+00,6.065445099592512861e+02
1.511115229252159908e+00,6.890565821672901166e+02
1.511201669031569939e+00,8.667174835274283851e+02
1.511288116858779951e+00,7.793637507111568539e+02
1.511374686947529966e+00,7.464221364341346998e+02
1.511461266954710059e+00,7.610713053884867350e+02
1.511547744485769895e+00,8.029111404027730714e+02
1.511634344322059897e+00,8.447703639857047619e+02
1.511720954081910095e+00,9.070137808840881917e+02
1.511807461332119962e+00,9.353243874104615543e+02
1.511894090931299894e+00,9.568695100566391147e+02
1.511980730459159927e+00,1.019150532794824812e+03
1.512067379917390042e+00,1.203563088230496760e+03
1.512153926821250050e+00,1.130162334428375743e+03
1.512240708631799935e+00,1.083945363985133554e+03
1.512327387891400088e+00,1.275115014399149459e+03
1.512414077088209963e+00,1.303518444046403829e+03
1.512500776223939969e+00,1.501415519452998979e+03
1.512587487145389931e+00,1.258693834259083815e+03
1.512674206164279944e+00,1.531123661382299360e+03
1.512760935127229978e+00,1.356275691554201330e+03
1.512847674035930012e+00,1.303450302372014676e+03
1.512934422892090014e+00,1.453870972641364460e+03
1.513021294312939968e+00,1.130181490039655728e+03
1.513108063082100108e+00,1.206129207524128560e+03
1.513194841803850110e+00,1.431016336727411726e+03
1.513281743134210044e+00,1.263229151594241557e+03
1.513368541779229970e+00,1.278248765217658729e+03
1.513455350382000075e+00,1.252673832070626759e+03
1.513542168944230104e+00,1.578950470378954833e+03
1.513629110173640102e+00,1.188057043161178626e+03
1.513715950520710063e+00,1.439857884370951069e+03
1.513802911716640054e+00,1.536047123453194899e+03
1.513889882904779993e+00,1.476697106974647795e+03
1.513976751329050074e+00,1.633706757618332404e+03
1.514063742493819920e+00,1.837990325131651161e+03
1.514150630872270087e+00,2.008419071640372977e+03
1.514237754817209902e+00,1.867971812428591420e+03
1.514324663169650087e+00,2.051860682950925366e+03
1.514411807143899891e+00,1.931724274573348339e+03
1.514498735477219915e+00,2.048009066007785805e+03
1.514585788489110074e+00,2.022451526440860562e+03
1.514672849658960097e+00,2.084674338299401370e+03
1.514759920838260054e+00,2.187379760835844081e+03
1.514847002028729905e+00,2.607276840871411878e+03
1.514933980331659935e+00,2.291456141227651187e+03
1.515021194450089981e+00,2.333347419369148156e+03
1.515108305684440104e+00,2.489903378641477502e+03
1.515195426936869927e+00,2.201226469380562321e+03
1.515282558209120056e+00,2.303789420617928045e+03
1.515369699502900014e+00,2.257967795545073386e+03
1.515456965650429977e+00,2.441377715223164159e+03
1.515544127005689967e+00,2.388791557607451068e+03
1.515631298387680070e+00,2.336212180754063866e+03
1.515718592815509913e+00,2.634045171386488164e+03
1.515805784269149914e+00,2.999141217444709127e+03
1.515893098798140048e+00,2.778048216460126241e+03
1.515980310330359959e+00,2.738862529921664645e+03
1.516067644967429962e+00,3.204737952623894671e+03
1.516154878438989995e+00,2.869212375715477719e+03
1.516242233191309907e+00,2.829988265832964771e+03
1.516329484901739910e+00,2.911912685546357352e+03
1.516416859776039905e+00,3.094741330880257919e+03
1.516504244720449979e+00,3.102546956488486103e+03
1.516591526589109895e+00,3.083417550460046186e+03
1.516679044826610090e+00,3.064279075967620884e+03
1.516766461847129932e+00,3.455370906736855432e+03
1.516853773902890001e+00,3.402508611382751042e+03
1.516941209211190023e+00,3.470660039395194417e+03
1.517028541387209994e+00,3.370711732501290498e+03
1.517116110071230040e+00,3.136355350349288528e+03
1.517203575626459910e+00,3.177564090643197687e+03
1.517291051267489976e+00,3.003731051802506954e+03
1.517378536996059957e+00,2.984434528851763389e+03
1.517466034670940100e+00,2.676302659836079329e+03
1.517553540580059979e+00,2.804751079260303413e+03
1.517641056581950032e+00,2.865984112205440852e+03
1.517728582678369964e+00,2.658633296549674014e+03
1.517816232201480098e+00,2.605702276335875922e+03
1.517903778505270029e+00,2.505777101349392979e+03
1.517991450123719943e+00,2.680965931614415240e+03
1.518079016642079893e+00,2.929861286672198730e+03
1.518166593263720054e+00,2.803000515704175086e+03
1.518254293386219977e+00,2.850523792979539849e+03
1.518341890232729918e+00,2.683412664176289582e+03
1.518429497187750110e+00,2.938708728442456504e+03
1.518517227688159998e+00,3.126851356690320245e+03
1.518604970186610004e+00,3.241168227233333255e+03
1.518692720965429954e+00,2.946628798565074248e+03
1.518780368411529968e+00,3.503073216747141487e+03
1.518868139462469902e+00,3.302295758971682517e+03
1.518955920658660030e+00,3.637386027574783384e+03
1.519043598488059921e+00,3.188781013015838198e+03
1.519131401827999994e+00,2.947852840303596167e+03
1.519219213457579931e+00,3.014920256900423283e+03
1.519306921686290002e+00,2.994903378138813423e+03
1.519394867175360098e+00,2.707147246890295264e+03
1.519482709267079956e+00,2.633566776813905562e+03
1.519570447923819900e+00,2.600106836915351778e+03
1.519658425787379974e+00,2.165254075897821167e+03
1.519746298357310010e+00,2.479577738167742609e+03
1.519834181090099934e+00,2.352400468454733527e+03
1.519921960342389911e+00,2.124925072411940164e+03
1.520010090709569939e+00,2.412219677247791878e+03
1.520098005818119935e+00,2.164660109599662064e+03
1.520185815548759978e+00,2.084200798967032824e+03
1.520273749122500018e+00,2.017081573657084391e+03
1.520361806580559971e+00,2.517786075106402677e+03
1.520449874240159982e+00,2.283528098445401156e+03
1.520537724628620024e+00,2.436643525206493905e+03
1.520625814535019993e+00,2.309208694179487338e+03
1.520713799020170010e+00,2.341992351003149452e+03
1.520802021241060009e+00,2.781897694219543155e+03
1.520890026118870031e+00,2.594241771586962841e+03
1.520978041182500018e+00,2.726896919646378592e+03
1.521066182115820009e+00,2.819421600288049376e+03
1.521154217569790079e+00,2.758432807107685221e+03
1.521242377057520079e+00,2.817462919554472137e+03
1.521330546764519953e+00,2.603002878211950701e+03
1.521418726692570056e+00,2.515239770416668307e+03
1.521506918710370027e+00,2.527445157734987333e+03
1.521595005190639949e+00,2.459604610511636110e+03
1.521683215779519927e+00,2.225120915209902250e+03
1.521771436596560001e+00,2.537038169901401943e+03
1.521859667643550074e+00,2.269190488497271872e+03
1.521947910790250047e+00,2.141252799245835376e+03
1.522036162302669915e+00,2.266375672470997415e+03
1.522124424050369962e+00,2.311491381955114321e+03
1.522212696035120105e+00,2.269980964179499097e+03
1.522300980127589964e+00,2.394841161083475527e+03
1.522389272592030052e+00,2.359865665995822383e+03
1.522477689326479977e+00,2.331493244833165136e+03
1.522566002290739906e+00,2.402871782371958489e+03
1.522654325500969907e+00,2.214723366254693246e+03
1.522742774896219897e+00,2.425649153489694982e+03
1.522831004536649990e+00,2.277337353191253897e+03
1.522919472589499890e+00,2.421568259018272784e+03
1.523007950921960063e+00,2.452673477673915386e+03
1.523096327286340035e+00,2.762878327432065817e+03
1.523184712036790067e+00,2.501376231035875207e+03
1.523273221192509963e+00,2.751540872338627651e+03
1.523361626474929897e+00,2.483355178901687395e+03
1.523450156192710070e+00,2.487537398619707346e+03
1.523538698072760100e+00,2.518220781091980825e+03
1.523627248373260024e+00,2.681638671082919700e+03
1.523715808967710084e+00,2.572725477264154961e+03
1.523804265631490074e+00,2.198255152763228580e+03
1.523892848678709999e+00,2.341540847435399883e+03
1.523981440152700095e+00,2.106457125518848443e+03
1.524069927661569901e+00,2.355744974013782667e+03
1.524158539726319983e+00,2.140507658151074793e+03
1.524247278262270022e+00,2.303345905527611649e+03
1.524335796645639896e+00,2.134483573649861682e+03
1.524424439630150063e+00,2.177790541163861235e+03
1.524513207257480074e+00,2.075163517513997704e+03
1.524601758405830010e+00,2.343709309958279846e+03
1.524690432326289979e+00,1.975864139974650243e+03
1.524779230934879992e+00,2.244201453265914097e+03
1.524867811115540039e+00,2.061874305955950604e+03
1.524956632262550071e+00,2.157750430008903550e+03
1.525045347469379919e+00,2.207172718715159135e+03
1.525134072998920010e+00,2.402198653168767123e+03
1.525222923292169908e+00,2.411705281211759029e+03
1.525311671362129973e+00,2.196071422644304221e+03
1.525400427884169963e+00,1.920874309779652549e+03
1.525489309215299905e+00,2.108939199789052509e+03
1.525578086412310075e+00,2.058682374554359740e+03
1.525666990325849959e+00,2.220071857457468468e+03
1.525755788205289898e+00,2.454108159768503356e+03
1.525844710954390004e+00,2.139086399606803752e+03
1.525933529523259891e+00,2.035702606553991700e+03
1.526022474870120105e+00,1.866171515039725364e+03
1.526111314135879971e+00,2.113077345135182895e+03
1.526200392917830051e+00,1.923629745243016032e+03
1.526289254779509941e+00,1.998510433791958121e+03
1.526378239723350072e+00,1.590992552535284403e+03
1.526467235043710069e+00,1.817706780193644590e+03
1.526556240742390047e+00,1.879165091211079698e+03
1.526645258700779939e+00,1.881107406380405109e+03
1.526734285161789995e+00,1.816960685315516912e+03
1.526823207327109966e+00,1.845199950169383555e+03
1.526912254544110059e+00,1.945968222505907079e+03
1.527001428735190069e+00,1.690269636749051870e+03
1.527090382022830095e+00,1.916280835039562135e+03
1.527179575140739987e+00,1.937632528992923426e+03
1.527268665812989923e+00,1.919345331834726039e+03
1.527357764999049961e+00,2.217567534061714923e+03
1.527446874581630087e+00,1.869420502667270512e+03
1.527535994562519983e+00,1.943275216037431392e+03
1.527625241625500063e+00,1.858835904538222621e+03
1.527714382422129979e+00,2.176408579348983494e+03
1.527803648449330032e+00,2.012765621094867583e+03
1.527892811951379937e+00,1.974307783001568623e+03
1.527981983978460079e+00,1.869929510807452061e+03
1.528071281281820015e+00,1.785281498956572705e+03
1.528160476025929970e+00,1.891586738125475222e+03
1.528249794193740074e+00,1.694916568759205347e+03
1.528339122803130001e+00,1.761584132777470359e+03
1.528428346935200022e+00,1.880838511321007218e+03
1.528517698303959893e+00,1.736748627872754923e+03
1.528606943288260078e+00,1.750578587372599713e+03
1.528696313655599992e+00,1.777501550839760966e+03
1.528785696358500035e+00,1.712271724593471845e+03
1.528875087629359975e+00,1.837737523317367277e+03
1.528964489354609935e+00,1.910503625231931437e+03
1.529053788406790071e+00,1.792536813327948266e+03
